EngagementID;ContentID;CampaignID;ProductID;ContentType;Likes;Views;Clicks;EngagementDate
467;7;18;4;SOCIAL MEDIA;208;4551;1228;09.06.2023
468;7;15;20;SOCIAL MEDIA;92;4974;408;09.09.2023
469;23;9;4;SOCIAL MEDIA;2;171;17;23.10.2024
470;14;4;1;BLOG;6;983;64;07.02.2025
471;2;4;5;VIDEO;34;2972;216;09.05.2024
472;29;10;3;NEWSLETTER;94;1190;285;25.01.2023
473;46;3;14;SOCIAL MEDIA;27;2267;253;05.03.2025
474;42;4;8;NEWSLETTER;2;1173;81;07.05.2025
475;5;1;20;NEWSLETTER;3;824;70;26.03.2025
476;11;10;7;BLOG;293;5021;1098;19.05.2024
477;38;17;6;NEWSLETTER;20;563;105;14.10.2024
478;43;8;13;SOCIAL MEDIA;39;3326;410;17.10.2024
479;31;17;19;SOCIAL MEDIA;34;2049;331;06.10.2024
480;21;15;2;SOCIAL MEDIA;85;2066;387;20.09.2023
481;27;15;10;BLOG;206;3561;1185;16.08.2023
482;44;7;14;SOCIAL MEDIA;76;1144;456;30.03.2023
483;47;14;7;NEWSLETTER;7;1597;101;14.12.2024
484;30;1;7;SOCIAL MEDIA;67;4059;459;28.04.2024
485;35;18;20;VIDEO;335;1970;817;01.05.2023
486;17;10;13;VIDEO;50;2158;254;25.04.2024
487;21;1;7;VIDEO;22;2050;203;19.03.2025
488;36;8;20;BLOG;80;2132;373;06.01.2024
489;21;20;9;VIDEO;2;1407;66;31.03.2025
490;21;19;9;SOCIAL MEDIA;9;1409;103;19.11.2024
491;49;20;15;NEWSLETTER;103;1560;297;04.04.2023
492;26;14;8;NEWSLETTER;0;69;5;12.08.2024
493;14;7;3;SOCIAL MEDIA;74;3071;537;29.08.2024
494;23;3;13;SOCIAL MEDIA;53;4224;509;13.05.2024
495;42;20;17;SOCIAL MEDIA;84;2656;799;19.11.2023
496;27;3;5;NEWSLETTER;386;4193;1431;21.10.2023
497;46;16;7;BLOG;0;998;11;25.11.2025
498;2;4;18;SOCIAL MEDIA;125;1734;452;06.04.2024
499;10;12;11;VIDEO;9;2575;97;28.01.2025
500;48;18;13;SOCIAL MEDIA;194;3819;958;25.01.2023
501;7;3;2;BLOG;4;2595;108;10.02.2025
502;50;19;5;NEWSLETTER;133;2570;778;15.03.2023
503;39;4;18;SOCIAL MEDIA;202;1951;574;24.09.2023
504;45;17;11;BLOG;58;2577;420;29.10.2024
505;24;5;19;SOCIAL MEDIA;9;121;37;16.12.2023
506;24;17;2;BLOG;1;763;46;08.03.2025
507;15;8;13;BLOG;159;2226;575;08.03.2023
508;50;7;13;VIDEO;213;5316;836;03.02.2024
509;40;14;6;SOCIAL MEDIA;34;508;147;13.08.2023
510;40;1;13;BLOG;11;2088;132;26.01.2025
511;26;16;16;SOCIAL MEDIA;220;2552;770;25.09.2023
512;1;8;14;VIDEO;33;2172;147;29.07.2024
513;8;18;9;BLOG;87;2506;408;28.02.2024
514;26;18;19;NEWSLETTER;14;1896;185;18.03.2025
515;21;17;3;NEWSLETTER;0;468;11;13.09.2025
516;7;4;16;BLOG;123;4421;503;11.03.2023
517;35;18;20;VIDEO;35;2778;263;30.10.2024
518;39;13;5;NEWSLETTER;54;2552;406;11.06.2024
519;50;18;15;VIDEO;39;1113;172;10.09.2023
520;16;9;4;SOCIAL MEDIA;1405;7251;3048;08.01.2023
521;6;4;1;NEWSLETTER;60;2268;424;21.10.2024
522;49;18;16;SOCIAL MEDIA;0;807;33;25.08.2025
523;23;7;1;BLOG;188;6420;1094;11.08.2023
524;36;4;14;VIDEO;37;1089;167;01.07.2024
525;15;10;7;SOCIAL MEDIA;0;99;2;18.10.2025
526;43;19;5;SOCIAL MEDIA;440;6457;2136;30.12.2023
527;2;15;13;SOCIAL MEDIA;0;18;0;23.09.2025
528;1;19;4;SOCIAL MEDIA;0;335;8;27.07.2025
529;40;18;3;SOCIAL MEDIA;147;3633;668;27.01.2024
530;11;10;2;NEWSLETTER;8;914;81;30.03.2025
531;21;15;12;BLOG;28;4245;235;27.05.2024
532;44;15;13;VIDEO;0;498;20;28.12.2025
533;15;18;5;NEWSLETTER;33;1293;141;15.11.2023
534;30;2;3;BLOG;21;931;158;17.09.2024
535;39;10;18;SOCIAL MEDIA;382;5497;2279;15.05.2023
536;44;8;10;SOCIAL MEDIA;101;2999;328;12.09.2023
537;7;7;15;SOCIAL MEDIA;9;964;82;09.04.2025
538;9;10;3;NEWSLETTER;0;785;11;18.11.2025
539;49;18;18;VIDEO;32;2276;204;29.07.2024
540;22;2;17;VIDEO;8;1482;105;14.06.2025
541;9;2;3;VIDEO;0;727;26;04.11.2025
542;50;8;9;NEWSLETTER;0;539;13;03.09.2025
543;44;20;17;NEWSLETTER;0;146;17;07.04.2025
544;16;9;14;BLOG;16;263;56;31.07.2023
545;1;15;14;SOCIAL MEDIA;221;4882;924;14.05.2024
546;11;7;7;NEWSLETTER;4;1346;83;19.06.2025
547;34;5;3;NEWSLETTER;0;1014;16;26.07.2025
548;35;1;6;BLOG;3;994;67;01.05.2025
549;41;15;13;BLOG;18;1835;158;07.02.2025
550;28;10;10;VIDEO;1;678;25;25.07.2025
551;30;18;12;NEWSLETTER;150;3941;406;25.08.2023
552;37;11;20;NEWSLETTER;3;1529;56;21.04.2025
553;6;19;19;BLOG;16;1800;251;19.12.2024
554;30;4;6;SOCIAL MEDIA;329;3370;1112;22.12.2023
555;47;11;13;SOCIAL MEDIA;21;3690;287;27.06.2024
556;32;4;19;SOCIAL MEDIA;236;6010;1097;12.05.2023
557;13;17;5;VIDEO;241;4281;706;30.01.2023
558;45;11;13;VIDEO;3;831;66;23.06.2025
559;4;12;11;VIDEO;1;409;15;21.03.2025
560;33;19;20;VIDEO;27;1062;235;21.05.2024
561;34;3;1;SOCIAL MEDIA;166;1862;468;13.07.2023
562;38;8;17;VIDEO;1;259;14;17.05.2025
563;7;16;16;VIDEO;1;1598;68;13.06.2025
564;45;20;18;NEWSLETTER;12;1436;117;01.04.2025
565;20;13;16;VIDEO;680;7683;2806;29.01.2023
566;10;4;12;SOCIAL MEDIA;11;753;107;15.02.2025
567;22;15;6;VIDEO;154;4232;918;27.04.2023
568;23;6;8;NEWSLETTER;0;552;22;19.12.2025
569;26;10;8;BLOG;10;442;66;20.09.2024
570;3;19;14;VIDEO;0;579;12;31.10.2025
571;18;8;1;NEWSLETTER;77;3789;1005;23.12.2023
572;18;10;13;SOCIAL MEDIA;104;2774;463;10.07.2024
573;30;16;11;NEWSLETTER;0;357;5;23.10.2025
574;1;8;16;SOCIAL MEDIA;13;658;70;06.07.2024
575;39;20;12;NEWSLETTER;316;6216;1777;14.12.2023
576;8;2;10;VIDEO;19;1345;91;24.08.2024
577;2;20;6;SOCIAL MEDIA;329;3081;849;10.04.2023
578;25;12;4;VIDEO;0;694;8;27.08.2025
579;16;2;12;SOCIAL MEDIA;22;2410;207;05.01.2024
580;13;20;17;NEWSLETTER;0;648;19;09.09.2025
581;11;19;8;NEWSLETTER;192;2535;604;08.09.2023
582;33;8;12;SOCIAL MEDIA;0;236;10;13.09.2025
583;8;20;16;VIDEO;187;6773;1129;30.04.2023
584;48;7;7;SOCIAL MEDIA;790;8032;2851;09.06.2023
585;39;15;6;SOCIAL MEDIA;111;4296;467;08.02.2024
586;9;11;7;NEWSLETTER;0;67;2;27.11.2025
587;46;18;16;BLOG;25;1729;233;01.03.2025
588;29;8;19;NEWSLETTER;172;3073;667;07.02.2024
589;34;8;17;NEWSLETTER;33;1313;267;27.04.2024
590;41;7;15;SOCIAL MEDIA;0;215;7;15.12.2025
591;34;1;3;NEWSLETTER;2;1299;75;04.11.2024
592;20;19;6;BLOG;167;5607;1433;17.04.2023
593;12;3;17;SOCIAL MEDIA;441;6444;2254;26.10.2023
594;33;2;15;NEWSLETTER;22;2561;327;25.01.2025
595;46;1;18;VIDEO;4;1379;54;29.12.2024
596;20;13;17;NEWSLETTER;90;3510;604;01.12.2024
597;41;11;14;VIDEO;211;4890;632;12.03.2023
598;41;1;1;BLOG;11;1443;138;10.10.2023
599;12;20;5;NEWSLETTER;355;5516;1239;18.10.2023
600;3;17;9;SOCIAL MEDIA;382;8786;1381;25.03.2023
601;43;6;4;BLOG;4;2133;154;02.04.2025
602;1;7;14;BLOG;203;5457;639;25.06.2023
603;42;8;14;BLOG;0;336;3;26.11.2025
604;14;12;12;NEWSLETTER;2;1166;40;28.06.2025
605;10;15;13;SOCIAL MEDIA;171;5831;622;30.07.2023
606;41;10;15;VIDEO;106;3381;576;02.10.2024
607;19;12;2;SOCIAL MEDIA;238;6591;825;22.12.2023
608;33;16;6;SOCIAL MEDIA;62;3491;635;29.07.2023
609;26;10;12;SOCIAL MEDIA;89;7057;591;13.10.2023
610;50;2;14;VIDEO;30;1278;330;07.06.2024
611;24;9;19;NEWSLETTER;1938;9226;4223;27.01.2023
612;4;12;16;NEWSLETTER;3;1041;88;01.06.2025
613;17;7;11;BLOG;7;2874;113;20.01.2025
614;14;11;2;VIDEO;258;3290;1006;12.10.2023
615;17;17;14;BLOG;0;220;9;29.12.2025
616;12;20;15;SOCIAL MEDIA;5;549;29;18.11.2024
617;33;4;7;NEWSLETTER;26;3555;502;01.12.2024
618;17;13;20;VIDEO;0;776;18;09.09.2025
619;46;16;3;SOCIAL MEDIA;5;1120;118;12.05.2025
620;30;2;19;VIDEO;64;4336;322;13.05.2024
621;45;13;13;BLOG;588;5865;2367;09.06.2023
622;7;2;14;NEWSLETTER;16;2044;105;03.10.2024
623;48;14;13;SOCIAL MEDIA;1;800;62;29.05.2025
624;46;6;14;NEWSLETTER;7;317;44;23.08.2024
625;36;10;13;NEWSLETTER;17;2169;135;13.03.2025
626;15;3;5;VIDEO;275;4595;1068;22.05.2024
627;14;9;2;SOCIAL MEDIA;109;3547;805;23.07.2024
628;13;6;11;NEWSLETTER;21;931;122;05.07.2024
629;49;12;5;SOCIAL MEDIA;32;4513;243;07.08.2024
630;25;9;1;VIDEO;26;1993;198;16.12.2024
631;22;17;18;VIDEO;396;8207;923;21.02.2023
632;1;1;18;NEWSLETTER;76;1360;256;23.02.2024
633;16;11;5;BLOG;1069;7169;2337;27.02.2023
634;9;3;17;BLOG;0;408;14;24.05.2025
635;4;8;14;VIDEO;0;248;9;06.09.2025
636;21;2;13;SOCIAL MEDIA;216;5083;781;06.03.2024
637;33;1;3;BLOG;48;1175;464;04.06.2023
638;11;2;3;NEWSLETTER;42;4879;452;27.04.2024
639;31;8;6;NEWSLETTER;17;743;161;26.08.2024
640;22;5;18;NEWSLETTER;3;375;53;08.08.2024
641;30;11;13;BLOG;23;2922;267;06.09.2024
642;45;1;17;NEWSLETTER;1;140;12;25.01.2025
643;28;4;7;SOCIAL MEDIA;257;3996;969;26.10.2023
644;3;8;1;VIDEO;29;1698;188;24.02.2024
645;1;6;20;SOCIAL MEDIA;11;157;42;20.11.2023
646;43;17;15;BLOG;44;1039;224;07.05.2024
647;19;19;19;BLOG;118;4206;783;08.03.2024
648;21;18;14;BLOG;505;5831;2028;20.02.2023
649;5;13;17;BLOG;98;1618;608;11.08.2023
650;28;8;9;VIDEO;483;7396;2102;01.06.2023
651;46;4;11;SOCIAL MEDIA;223;7744;1134;24.08.2023
652;22;6;4;VIDEO;91;984;281;29.06.2023
653;24;3;9;VIDEO;422;8533;1197;20.05.2023
654;12;12;4;BLOG;326;3855;976;29.12.2023
655;45;14;7;NEWSLETTER;27;3722;552;26.06.2024
656;32;19;3;SOCIAL MEDIA;29;2221;168;14.12.2024
657;23;2;1;BLOG;62;4169;703;30.09.2024
658;37;18;3;VIDEO;586;7079;1943;25.09.2023
659;12;15;11;VIDEO;24;2104;131;06.05.2024
660;18;6;14;BLOG;0;608;8;06.09.2025
661;18;13;16;VIDEO;14;2151;241;13.10.2024
662;14;3;9;NEWSLETTER;7;675;68;19.04.2025
663;11;20;7;BLOG;0;925;39;04.10.2025
664;2;15;18;NEWSLETTER;6;1005;104;09.04.2024
665;22;13;12;SOCIAL MEDIA;260;6304;1513;16.12.2023
666;14;2;20;SOCIAL MEDIA;9;3062;162;31.12.2024
667;44;10;20;BLOG;1;1090;35;14.02.2025
668;14;16;12;BLOG;223;6293;1990;01.12.2023
669;45;11;2;VIDEO;12;727;104;05.09.2023
670;18;15;6;SOCIAL MEDIA;504;5528;1548;19.12.2023
671;27;2;5;NEWSLETTER;53;1669;263;25.07.2024
672;28;20;9;SOCIAL MEDIA;685;7705;2908;22.02.2023
673;35;18;2;VIDEO;6;1301;125;26.01.2025
674;29;15;10;SOCIAL MEDIA;774;5429;2104;11.01.2023
675;25;4;2;SOCIAL MEDIA;353;7826;1547;19.06.2023
676;25;19;8;SOCIAL MEDIA;0;54;1;11.07.2025
677;39;18;16;VIDEO;200;6793;1772;05.07.2023
678;32;9;1;NEWSLETTER;1;483;19;23.05.2025
679;43;18;18;NEWSLETTER;0;225;4;17.11.2025
680;35;19;12;SOCIAL MEDIA;27;1897;125;01.07.2024
681;26;5;12;VIDEO;69;2683;527;13.10.2024
682;4;3;14;VIDEO;8;1294;58;23.01.2025
683;11;18;9;SOCIAL MEDIA;59;3263;661;04.06.2024
684;9;4;5;SOCIAL MEDIA;12;1772;207;25.11.2024
685;21;4;16;NEWSLETTER;66;1017;290;12.09.2023
686;4;15;18;NEWSLETTER;0;669;13;17.11.2025
687;31;4;7;VIDEO;0;179;6;08.10.2025
688;30;13;11;NEWSLETTER;74;1178;248;04.11.2023
689;28;17;7;VIDEO;0;808;12;29.10.2025
690;24;18;9;BLOG;4;1491;61;11.07.2025
691;40;18;9;BLOG;694;5123;2062;28.01.2023
692;13;15;9;VIDEO;61;1514;294;28.04.2024
693;17;20;7;SOCIAL MEDIA;108;3491;555;10.04.2024
694;12;19;11;NEWSLETTER;11;444;119;05.02.2024
695;23;9;12;NEWSLETTER;5;1662;100;16.04.2025
696;14;4;11;VIDEO;143;4053;1261;03.01.2023
697;7;12;1;BLOG;270;5787;2258;06.04.2023
698;43;6;6;SOCIAL MEDIA;0;127;3;12.06.2025
699;35;11;3;BLOG;224;3671;859;03.03.2024
700;1;11;6;VIDEO;62;1404;287;02.06.2023
701;34;11;3;BLOG;0;234;7;09.06.2025
702;23;11;16;BLOG;170;3505;796;08.06.2023
703;12;15;4;SOCIAL MEDIA;0;598;10;12.12.2025
704;24;1;10;NEWSLETTER;52;3878;442;21.08.2023
705;25;4;3;NEWSLETTER;83;4873;539;02.04.2024
706;30;13;11;BLOG;308;8960;2078;11.01.2023
707;14;5;15;NEWSLETTER;3;1463;71;29.10.2024
708;21;2;16;BLOG;0;170;5;05.08.2025
709;46;2;5;VIDEO;0;317;14;09.09.2025
710;22;2;20;SOCIAL MEDIA;70;4104;632;27.09.2023
711;12;14;20;VIDEO;15;829;197;13.11.2023
712;17;16;9;BLOG;0;411;6;19.12.2025
713;3;19;18;NEWSLETTER;57;2706;430;03.09.2024
714;46;1;11;BLOG;11;2676;129;30.07.2024
715;20;15;11;NEWSLETTER;27;3476;294;19.06.2024
716;48;19;12;VIDEO;117;4392;891;10.08.2024
717;25;11;14;SOCIAL MEDIA;0;639;27;19.11.2025
718;41;7;8;SOCIAL MEDIA;96;4521;931;28.06.2024
719;31;13;16;BLOG;846;7338;2960;18.05.2023
720;33;11;5;NEWSLETTER;4;1372;58;19.04.2025
721;11;5;7;NEWSLETTER;99;5297;398;15.04.2024
722;34;1;11;SOCIAL MEDIA;62;2655;279;06.11.2023
723;47;10;20;SOCIAL MEDIA;0;77;1;15.11.2025
724;38;15;14;BLOG;5;1456;118;11.03.2025
725;46;16;10;VIDEO;10;1615;164;13.09.2024
726;10;3;19;VIDEO;39;1788;247;24.06.2024
727;30;19;13;SOCIAL MEDIA;57;1874;360;14.10.2024
728;4;15;7;VIDEO;10;2189;182;04.04.2025
729;50;17;6;BLOG;202;4412;884;31.03.2024
730;19;12;4;SOCIAL MEDIA;32;2149;267;25.03.2025
731;4;19;2;VIDEO;13;489;79;07.11.2024
732;25;7;3;VIDEO;0;439;7;24.10.2025
733;5;16;3;BLOG;0;192;16;11.02.2025
734;30;19;5;BLOG;277;8104;1780;30.05.2023
735;1;6;17;BLOG;128;3440;756;26.08.2024
736;17;5;11;BLOG;1;1060;41;08.08.2025
737;9;20;8;NEWSLETTER;277;3576;1116;07.05.2023
738;11;15;10;SOCIAL MEDIA;28;1022;108;07.05.2024
739;39;12;1;SOCIAL MEDIA;476;3533;1370;25.02.2023
740;50;1;14;VIDEO;0;33;0;25.11.2025
741;12;10;18;VIDEO;0;960;13;30.09.2025
742;44;19;11;BLOG;66;799;221;14.10.2023
743;46;16;15;NEWSLETTER;26;2680;399;05.01.2025
744;40;1;1;SOCIAL MEDIA;297;6450;1074;20.11.2023
745;32;12;1;NEWSLETTER;52;4408;496;08.08.2024
746;24;1;5;NEWSLETTER;65;1352;350;16.02.2024
747;6;9;7;NEWSLETTER;31;4241;509;02.07.2024
748;47;6;8;BLOG;42;3383;574;07.04.2024
749;12;16;14;NEWSLETTER;14;424;46;12.02.2023
750;33;17;9;BLOG;19;2129;223;20.01.2025
751;2;16;1;SOCIAL MEDIA;6;2069;102;28.02.2025
752;38;17;3;BLOG;1;253;25;16.02.2025
753;15;19;14;NEWSLETTER;0;510;11;10.10.2025
754;27;13;1;VIDEO;249;5309;1185;01.03.2024
755;44;15;6;BLOG;30;2862;167;05.08.2024
756;50;4;1;VIDEO;6;819;53;02.10.2024
757;47;6;3;VIDEO;28;1101;146;23.02.2024
758;42;16;3;BLOG;32;1984;311;04.12.2024
759;40;1;11;VIDEO;21;1447;149;05.08.2024
760;20;8;9;VIDEO;5;2130;161;03.05.2025
761;14;1;11;VIDEO;91;1414;510;25.03.2023
762;18;3;6;NEWSLETTER;0;314;14;18.03.2025
763;14;4;19;SOCIAL MEDIA;4;1739;61;21.06.2025
764;48;6;10;BLOG;731;7732;2570;18.06.2023
765;31;5;12;SOCIAL MEDIA;316;5472;2376;25.03.2023
766;49;8;17;BLOG;30;2699;560;11.09.2024
767;11;11;20;VIDEO;755;6105;2088;24.07.2023
768;40;19;10;VIDEO;216;3278;881;31.05.2023
769;16;19;15;SOCIAL MEDIA;57;1091;311;24.02.2024
770;26;16;15;VIDEO;2;1182;79;09.07.2025
771;48;3;12;BLOG;233;1409;572;17.07.2023
772;34;10;1;BLOG;0;367;9;07.08.2025
773;7;19;14;SOCIAL MEDIA;104;4636;722;22.06.2024
774;39;5;10;SOCIAL MEDIA;178;2369;688;25.03.2024
775;8;6;10;VIDEO;372;2375;1022;23.04.2023
776;16;10;4;NEWSLETTER;71;2713;707;02.04.2024
777;3;4;10;SOCIAL MEDIA;6;1425;78;07.06.2025
778;27;4;10;NEWSLETTER;3;483;70;14.09.2024
779;39;17;8;BLOG;185;1604;552;15.10.2023
780;30;5;10;BLOG;0;378;17;05.12.2025
781;28;11;1;BLOG;204;7559;912;13.08.2023
782;26;20;4;SOCIAL MEDIA;307;5130;663;01.03.2023
783;44;14;5;NEWSLETTER;10;129;30;11.04.2023
784;26;18;12;NEWSLETTER;561;8955;1797;19.02.2023
785;50;12;15;BLOG;146;6122;578;10.02.2024
786;45;19;13;SOCIAL MEDIA;930;5347;2378;16.04.2023
787;40;11;11;VIDEO;132;3650;603;01.04.2024
788;33;7;5;VIDEO;0;204;7;04.11.2025
789;37;3;9;NEWSLETTER;162;4181;1197;20.05.2023
790;3;5;4;NEWSLETTER;294;5853;1985;01.06.2023
791;7;13;5;NEWSLETTER;257;3830;1110;16.03.2024
792;47;3;12;VIDEO;297;3493;1118;03.12.2023
793;9;11;15;VIDEO;121;5250;1274;11.10.2023
794;18;3;12;SOCIAL MEDIA;0;201;9;12.05.2025
795;38;16;1;NEWSLETTER;86;2141;578;24.01.2024
796;8;15;11;SOCIAL MEDIA;545;3724;1533;28.04.2023
797;34;17;2;BLOG;3;1811;149;28.05.2025
798;3;4;8;VIDEO;11;689;97;07.07.2024
799;18;9;10;BLOG;17;879;84;16.06.2024
800;39;13;18;NEWSLETTER;202;4156;1216;17.02.2024
801;36;16;16;SOCIAL MEDIA;88;3646;648;11.01.2024
802;6;5;5;NEWSLETTER;1284;8452;3664;15.04.2023
803;42;14;7;VIDEO;10;1107;95;23.09.2024
804;13;3;9;NEWSLETTER;428;5571;1359;12.09.2023
805;10;17;9;SOCIAL MEDIA;0;10;0;20.12.2025
806;35;9;1;SOCIAL MEDIA;6;1801;66;31.05.2025
807;29;7;7;NEWSLETTER;0;606;24;06.10.2025
808;37;6;2;BLOG;58;3083;446;08.01.2025
809;2;3;13;SOCIAL MEDIA;151;5275;516;05.10.2023
810;16;10;12;BLOG;425;6547;1222;16.06.2023
811;41;12;2;SOCIAL MEDIA;1;205;14;16.03.2025
812;22;17;7;NEWSLETTER;12;1980;115;19.03.2025
813;43;10;3;BLOG;8;195;78;13.06.2023
814;7;8;18;SOCIAL MEDIA;4;757;60;29.06.2025
815;2;12;19;VIDEO;627;7679;2681;12.02.2023
816;29;12;19;NEWSLETTER;7;1405;87;28.06.2025
817;48;9;20;NEWSLETTER;83;3147;565;10.06.2024
818;13;5;12;NEWSLETTER;0;517;14;17.10.2025
819;23;14;18;VIDEO;200;5386;732;01.03.2023
820;14;19;10;SOCIAL MEDIA;0;640;23;15.10.2025
821;31;4;5;BLOG;2;1236;75;25.06.2025
822;7;16;6;VIDEO;352;6044;799;05.05.2023
823;8;2;14;SOCIAL MEDIA;7;1326;68;22.01.2025
824;11;13;10;SOCIAL MEDIA;22;3622;164;10.09.2024
825;28;13;14;VIDEO;3;950;36;30.05.2025
826;11;13;13;SOCIAL MEDIA;52;1843;179;16.02.2024
827;42;19;13;SOCIAL MEDIA;0;84;8;19.02.2025
828;12;14;11;VIDEO;618;3950;1667;05.02.2023
829;46;2;11;VIDEO;0;307;14;28.11.2025
830;44;17;4;BLOG;151;2716;574;15.01.2024
831;41;11;4;BLOG;0;141;1;28.08.2025
832;31;7;2;VIDEO;13;2637;130;19.12.2024
833;13;14;10;NEWSLETTER;680;6635;2138;04.10.2023
834;17;20;6;NEWSLETTER;36;2170;301;21.02.2024
835;16;10;13;VIDEO;135;4425;1152;30.04.2023
836;1;14;17;BLOG;1;837;45;29.08.2025
837;48;4;14;SOCIAL MEDIA;5;978;88;10.01.2025
838;21;9;18;VIDEO;124;4640;886;27.06.2024
839;30;10;19;NEWSLETTER;36;748;320;16.02.2023
840;30;9;1;SOCIAL MEDIA;4;530;58;10.12.2024
841;37;8;20;BLOG;10;1733;92;20.11.2024
842;46;18;6;BLOG;200;4712;1159;29.04.2024
843;44;19;3;NEWSLETTER;48;3795;620;02.08.2024
844;11;16;15;BLOG;320;4545;1015;07.03.2023
845;42;9;2;BLOG;52;1933;482;13.05.2024
846;38;2;17;SOCIAL MEDIA;1061;8643;2912;24.01.2023
847;7;11;20;SOCIAL MEDIA;0;281;8;15.12.2025
848;36;19;19;VIDEO;180;6569;1074;01.11.2023
849;11;19;9;VIDEO;42;2281;520;26.01.2024
850;33;19;17;NEWSLETTER;54;4252;777;17.06.2024
851;9;9;1;VIDEO;0;960;22;27.10.2025
852;36;15;3;BLOG;95;992;319;08.04.2023
853;4;17;18;VIDEO;7;918;99;16.03.2025
854;15;3;5;BLOG;6;2712;193;17.01.2025
855;10;15;12;SOCIAL MEDIA;2;308;35;15.05.2024
856;39;16;15;BLOG;32;1028;173;19.11.2024
857;37;14;18;NEWSLETTER;102;2485;546;16.08.2024
858;20;8;2;VIDEO;0;308;13;27.12.2025
859;39;8;4;NEWSLETTER;1;895;31;25.07.2025
860;28;3;6;VIDEO;9;719;72;27.02.2025
861;11;20;17;VIDEO;0;765;37;25.09.2025
862;4;4;10;VIDEO;66;3767;484;16.10.2024
863;6;19;15;VIDEO;0;234;6;15.09.2025
864;15;4;3;BLOG;57;2400;419;18.12.2023
865;25;17;17;SOCIAL MEDIA;44;1196;220;13.06.2024
866;33;2;10;NEWSLETTER;61;2719;291;04.11.2023
867;25;14;8;VIDEO;10;1504;130;24.02.2025
868;43;2;6;NEWSLETTER;80;2110;422;15.06.2024
869;40;11;15;SOCIAL MEDIA;2;140;19;07.02.2025
870;27;13;18;SOCIAL MEDIA;135;4620;591;12.04.2023
871;37;11;10;BLOG;131;6038;1012;03.03.2024
872;11;1;19;BLOG;23;3159;270;03.08.2024
873;40;7;18;SOCIAL MEDIA;23;955;96;20.04.2024
874;3;18;19;BLOG;8;863;68;07.02.2025
875;48;3;15;SOCIAL MEDIA;58;2304;400;02.09.2024
876;24;2;13;NEWSLETTER;321;2016;693;24.02.2023
877;22;18;7;VIDEO;48;4090;345;12.03.2024
878;24;17;12;SOCIAL MEDIA;184;8344;1381;31.05.2023
879;8;15;9;NEWSLETTER;25;1683;279;03.11.2024
880;24;4;17;VIDEO;202;1902;654;24.03.2023
881;1;15;18;NEWSLETTER;38;4278;608;26.02.2024
882;45;12;3;NEWSLETTER;1;578;31;03.04.2025
883;11;4;8;NEWSLETTER;8;2093;117;01.05.2025
884;12;12;3;NEWSLETTER;0;1281;47;10.08.2025
885;24;4;10;NEWSLETTER;15;941;123;03.03.2025
886;15;12;3;SOCIAL MEDIA;12;681;142;21.08.2024
887;41;13;5;SOCIAL MEDIA;0;687;22;21.09.2025
888;35;13;8;SOCIAL MEDIA;732;6035;2101;16.11.2023
889;39;9;1;BLOG;305;3280;1379;03.05.2023
890;29;3;6;SOCIAL MEDIA;50;2590;198;23.04.2024
891;15;13;10;BLOG;167;6196;821;13.05.2023
892;34;8;4;NEWSLETTER;399;6595;1190;06.11.2023
893;36;9;7;BLOG;329;8283;892;02.02.2023
894;37;15;6;SOCIAL MEDIA;0;254;10;12.11.2025
895;1;20;15;BLOG;96;2703;557;11.08.2024
896;47;13;17;SOCIAL MEDIA;135;3544;642;06.05.2024
897;36;9;3;SOCIAL MEDIA;305;5263;933;29.12.2023
898;38;3;3;BLOG;0;564;10;18.11.2025
899;40;18;7;NEWSLETTER;86;2914;494;08.11.2023
900;49;11;5;BLOG;17;322;84;11.01.2024
901;6;12;4;BLOG;0;141;5;25.09.2025
902;49;2;5;VIDEO;68;5029;963;05.06.2024
903;26;5;12;BLOG;201;4229;723;28.12.2023
904;41;4;2;BLOG;106;2080;324;09.05.2023
905;34;19;17;NEWSLETTER;176;5868;1608;06.11.2023
906;15;12;19;VIDEO;32;1438;114;03.11.2023
907;19;16;7;NEWSLETTER;161;3296;632;20.09.2023
908;41;11;13;NEWSLETTER;4;1649;51;14.02.2025
909;40;6;7;BLOG;0;228;13;20.08.2025
910;19;8;11;VIDEO;474;4025;1169;09.06.2023
911;32;18;3;SOCIAL MEDIA;121;3103;995;30.06.2023
912;40;5;16;SOCIAL MEDIA;12;1936;281;16.10.2024
913;32;5;3;NEWSLETTER;0;361;14;05.11.2024
914;18;14;2;VIDEO;1;740;27;06.05.2025
915;13;7;6;SOCIAL MEDIA;90;6047;474;25.09.2023
916;31;19;9;NEWSLETTER;631;7415;2789;13.06.2023
917;40;4;15;NEWSLETTER;5;410;82;21.08.2024
918;3;2;18;NEWSLETTER;26;3062;552;22.10.2024
919;38;20;2;VIDEO;2;786;31;05.07.2025
920;21;4;20;VIDEO;3;169;40;10.10.2023
921;19;13;10;BLOG;95;7044;821;07.04.2023
922;7;15;9;BLOG;145;2566;455;21.12.2023
923;12;19;12;VIDEO;124;2604;577;09.08.2024
924;36;1;18;BLOG;12;313;104;18.04.2023
925;4;6;19;BLOG;13;1552;160;15.12.2024
926;21;9;15;BLOG;457;6294;1411;17.04.2023
927;32;10;15;BLOG;401;4699;1447;12.01.2024
928;9;13;6;SOCIAL MEDIA;8;2342;144;04.04.2025
929;33;17;2;VIDEO;8;375;91;10.07.2024
930;36;19;7;BLOG;12;1431;274;19.08.2024
